,word,depth,close,open
1208,ai,2,0,0
1209,retenus,2,1,0
1210,là,1,0,0
1211,pour,2,0,1
1212,leur,3,0,1
1213,arrogance,3,3,0
1214,.,0,1,0
1215,Mais,1,0,2
1216,le,2,0,1
1217,prince,2,1,0
1218,le,2,0,1
1219,supplia,2,1,0
1220,si,2,0,1
1221,longtemps,2,1,0
1222,",",1,0,0
1223,que,2,0,1
1224,le,3,0,1
1225,nain,3,1,0
1226,lui,3,0,1
1227,accorda,3,1,0
1228,leur,3,0,1
1229,liberté,3,2,0
1230,;,1,0,0
1231,toutefois,1,0,0
1232,il,2,0,1
1233,le,2,0,0
1234,prévint,2,0,0
1235,et,3,0,1
1236,dit,3,2,0
1237,:,1,0,0
1238,--,1,0,0
1239,Prends,2,0,1
1240,garde,2,0,0
1241,à,3,0,1
1242,tes,4,0,1
1243,frères,4,4,0
1244,!,0,1,0
1245,Ils,1,0,2
1246,ont,1,1,0
1247,un,1,0,1
1248,méchant,1,0,0
1249,cœur,1,1,0
1250,.,0,1,0
1251,Quand,1,0,2
1252,ils,2,0,1
1253,arrivèrent,2,2,0
1254,",",0,0,0
1255,ils,1,0,1
1256,étaient,1,1,0
